loss,accuracy,val_loss,val_accuracy,val_TN,val_FP,val_FN,val_TP,epoch
0.03556102514266968,0.9946880340576172,0.02669438160955906,0.9959957599639893,12188,0,49,0,1
0.02746923267841339,0.9958321452140808,0.0261151734739542,0.9959957599639893,12188,0,49,0,2
0.02744276262819767,0.9958321452140808,0.026381343603134155,0.9959957599639893,12188,0,49,0,3
0.027755852788686752,0.9958321452140808,0.026643164455890656,0.9959957599639893,12188,0,49,0,4
0.02770051173865795,0.9958321452140808,0.026216108351945877,0.9959957599639893,12188,0,49,0,5
0.027454517781734467,0.9958321452140808,0.02608991041779518,0.9959957599639893,12188,0,49,0,6
0.027316998690366745,0.9958321452140808,0.026075124740600586,0.9959957599639893,12188,0,49,0,7
0.027455776929855347,0.9958321452140808,0.027351196855306625,0.9959957599639893,12188,0,49,0,8
0.027421578764915466,0.9958321452140808,0.02615165151655674,0.9959957599639893,12188,0,49,0,9
0.027561234310269356,0.9958321452140808,0.026250239461660385,0.9959957599639893,12188,0,49,0,10
0.0273650661110878,0.9958321452140808,0.026037272065877914,0.9959957599639893,12188,0,49,0,11
