loss,accuracy,val_loss,val_accuracy,epoch
0.6637408137321472,0.6334661245346069,0.6502247452735901,0.6475583910942078,1
0.656581461429596,0.6347941756248474,0.6479045748710632,0.6475583910942078,2
0.6850307583808899,0.6084993481636047,0.695354163646698,0.6475583910942078,3
0.6744576096534729,0.5976095795631409,0.6834828853607178,0.6475583910942078,4
0.6659373044967651,0.6347941756248474,0.6515684127807617,0.6475583910942078,5
0.6584945917129517,0.6347941756248474,0.6541364192962646,0.6475583910942078,6
0.6586437225341797,0.6347941756248474,0.6566053032875061,0.6475583910942078,7
0.6563716530799866,0.6347941756248474,0.6545097827911377,0.6475583910942078,8
0.6571957468986511,0.6347941756248474,0.6487156748771667,0.6475583910942078,9
0.6579260230064392,0.6347941756248474,0.6485151052474976,0.6475583910942078,10
0.6585593223571777,0.6347941756248474,0.6509426236152649,0.6475583910942078,11
0.6561245918273926,0.6347941756248474,0.6490584015846252,0.6475583910942078,12
0.6561408638954163,0.6347941756248474,0.6487001180648804,0.6475583910942078,13
0.6557213068008423,0.6347941756248474,0.6480894684791565,0.6475583910942078,14
0.6559392809867859,0.6347941756248474,0.6477118134498596,0.6475583910942078,15
0.6551716923713684,0.6347941756248474,0.6489270925521851,0.6475583910942078,16
0.6563979387283325,0.6347941756248474,0.6475145220756531,0.6475583910942078,17
0.6555355787277222,0.6347941756248474,0.6472666263580322,0.6475583910942078,18
0.6547511219978333,0.6347941756248474,0.6467466950416565,0.6475583910942078,19
0.654585599899292,0.6347941756248474,0.6470131278038025,0.6475583910942078,20
0.6546528339385986,0.6347941756248474,0.6511824131011963,0.6475583910942078,21
0.6557482481002808,0.6347941756248474,0.6482342481613159,0.6475583910942078,22
0.6561524271965027,0.6347941756248474,0.6483927369117737,0.6475583910942078,23
0.6556656956672668,0.6347941756248474,0.6485931277275085,0.6475583910942078,24
0.6556831002235413,0.6347941756248474,0.6485180258750916,0.6475583910942078,25
0.656107485294342,0.6347941756248474,0.6484871506690979,0.6475583910942078,26
0.6560884118080139,0.6347941756248474,0.6485484838485718,0.6475583910942078,27
0.6556257009506226,0.6347941756248474,0.6483414173126221,0.6475583910942078,28
0.655868649482727,0.6347941756248474,0.6484203338623047,0.6475583910942078,29
0.6554324626922607,0.6347941756248474,0.6483221054077148,0.6475583910942078,30
0.6555992960929871,0.6347941756248474,0.6484737396240234,0.6475583910942078,31
0.655437707901001,0.6347941756248474,0.6483657360076904,0.6475583910942078,32
0.6558010578155518,0.6347941756248474,0.648262083530426,0.6475583910942078,33
0.655220091342926,0.6347941756248474,0.648335337638855,0.6475583910942078,34
0.6555822491645813,0.6347941756248474,0.6483025550842285,0.6475583910942078,35
0.6554322242736816,0.6347941756248474,0.6482105255126953,0.6475583910942078,36
0.6555118560791016,0.6347941756248474,0.64820796251297,0.6475583910942078,37
0.6554296016693115,0.6347941756248474,0.6480813026428223,0.6475583910942078,38
0.6549553275108337,0.6347941756248474,0.6479519009590149,0.6475583910942078,39
0.6556819677352905,0.6347941756248474,0.6480273604393005,0.6475583910942078,40
0.6551277041435242,0.6347941756248474,0.6478786468505859,0.6475583910942078,41
0.6553029417991638,0.6347941756248474,0.647930383682251,0.6475583910942078,42
0.6549277305603027,0.6347941756248474,0.6478019952774048,0.6475583910942078,43
0.655320405960083,0.6347941756248474,0.6477640271186829,0.6475583910942078,44
0.6552606225013733,0.6347941756248474,0.64771968126297,0.6475583910942078,45
0.6552106142044067,0.6347941756248474,0.6476216316223145,0.6475583910942078,46
0.6552689671516418,0.6347941756248474,0.647458553314209,0.6475583910942078,47
0.654866099357605,0.6347941756248474,0.6471979022026062,0.6475583910942078,48
0.6544999480247498,0.6347941756248474,0.647067129611969,0.6475583910942078,49
0.6546132564544678,0.6347941756248474,0.6469153165817261,0.6475583910942078,50
