loss,accuracy,val_loss,val_accuracy,val_TN,val_FP,val_FN,val_TP,epoch
0.14099539816379547,0.9704797267913818,0.1408073902130127,0.9684478640556335,0,248,0,7612,1
0.13076931238174438,0.971497654914856,0.1399979591369629,0.9684478640556335,0,248,0,7612,2
0.13076558709144592,0.971497654914856,0.14037568867206573,0.9684478640556335,0,248,0,7612,3
0.13030417263507843,0.971497654914856,0.14116671681404114,0.9684478640556335,0,248,0,7612,4
0.1302783191204071,0.971497654914856,0.13966713845729828,0.9684478640556335,0,248,0,7612,5
0.13012172281742096,0.971497654914856,0.13955380022525787,0.9684478640556335,0,248,0,7612,6
0.12985755503177643,0.971497654914856,0.1395576447248459,0.9684478640556335,0,248,0,7612,7
0.12975338101387024,0.971497654914856,0.13928337395191193,0.9684478640556335,0,248,0,7612,8
0.12947270274162292,0.971497654914856,0.13961456716060638,0.9684478640556335,0,248,0,7612,9
0.12956136465072632,0.971497654914856,0.13861219584941864,0.9684478640556335,0,248,0,7612,10
0.1286746859550476,0.971497654914856,0.15127098560333252,0.9684478640556335,0,248,0,7612,11
0.1341095268726349,0.971497654914856,0.11167492717504501,0.9684478640556335,0,248,0,7612,12
0.10319747775793076,0.971497654914856,0.108290895819664,0.9684478640556335,0,248,0,7612,13
0.10378860682249069,0.971497654914856,0.1155114695429802,0.9684478640556335,0,248,0,7612,14
0.106519415974617,0.971497654914856,0.10559389740228653,0.9684478640556335,0,248,0,7612,15
0.11016645282506943,0.971497654914856,0.10741925239562988,0.9684478640556335,0,248,0,7612,16
0.1064474955201149,0.971497654914856,0.11329016089439392,0.9684478640556335,0,248,0,7612,17
0.11907210946083069,0.971497654914856,0.12948919832706451,0.9684478640556335,0,248,0,7612,18
0.11901362985372543,0.971497654914856,0.12654106318950653,0.9684478640556335,0,248,0,7612,19
0.12007809430360794,0.971497654914856,0.12464963644742966,0.9684478640556335,0,248,0,7612,20
0.11861610412597656,0.971497654914856,0.12154153734445572,0.9684478640556335,0,248,0,7612,21
0.12157762795686722,0.9714658260345459,0.12372086197137833,0.9684478640556335,0,248,0,7612,22
0.11247055977582932,0.9708932638168335,0.14043055474758148,0.9684478640556335,0,248,0,7612,23
0.129318505525589,0.971497654914856,0.14000147581100464,0.9684478640556335,0,248,0,7612,24
0.13676117360591888,0.971497654914856,0.15587478876113892,0.9684478640556335,0,248,0,7612,25
