loss,accuracy,val_loss,val_accuracy,val_TN,val_FP,val_FN,val_TP,epoch
0.14184996485710144,0.971497654914856,0.14032864570617676,0.9684478640556335,0,248,0,7612,1
0.13099998235702515,0.971497654914856,0.14158247411251068,0.9684478640556335,0,248,0,7612,2
0.13060599565505981,0.971497654914856,0.1409398764371872,0.9684478640556335,0,248,0,7612,3
0.1304687261581421,0.971497654914856,0.13979023694992065,0.9684478640556335,0,248,0,7612,4
0.13025924563407898,0.971497654914856,0.13984939455986023,0.9684478640556335,0,248,0,7612,5
0.13012981414794922,0.971497654914856,0.13953816890716553,0.9684478640556335,0,248,0,7612,6
0.13012278079986572,0.971497654914856,0.13979887962341309,0.9684478640556335,0,248,0,7612,7
0.12954355776309967,0.971497654914856,0.1402769237756729,0.9684478640556335,0,248,0,7612,8
0.12967251241207123,0.971497654914856,0.13915401697158813,0.9684478640556335,0,248,0,7612,9
0.1293211430311203,0.971497654914856,0.13935783505439758,0.9684478640556335,0,248,0,7612,10
0.12934313714504242,0.971497654914856,0.14022088050842285,0.9684478640556335,0,248,0,7612,11
0.12822416424751282,0.971497654914856,0.1400018334388733,0.9684478640556335,0,248,0,7612,12
0.12982648611068726,0.971497654914856,0.14087679982185364,0.9684478640556335,0,248,0,7612,13
0.12933777272701263,0.971497654914856,0.138869971036911,0.9684478640556335,0,248,0,7612,14
0.1294633150100708,0.971497654914856,0.1390167474746704,0.9684478640556335,0,248,0,7612,15
0.12864559888839722,0.971497654914856,0.13852421939373016,0.9684478640556335,0,248,0,7612,16
0.1283227801322937,0.971497654914856,0.13889114558696747,0.9684478640556335,0,248,0,7612,17
0.12805674970149994,0.971497654914856,0.13650424778461456,0.9684478640556335,0,248,0,7612,18
0.128960981965065,0.971497654914856,0.1384536325931549,0.9684478640556335,0,248,0,7612,19
0.12881049513816833,0.971497654914856,0.1379629224538803,0.9684478640556335,0,248,0,7612,20
0.12822218239307404,0.971497654914856,0.1378934383392334,0.9684478640556335,0,248,0,7612,21
0.12741491198539734,0.971497654914856,0.13902854919433594,0.9684478640556335,0,248,0,7612,22
0.12552575767040253,0.971497654914856,0.13104185461997986,0.9684478640556335,0,248,0,7612,23
0.12026824802160263,0.971497654914856,0.1316751390695572,0.9684478640556335,0,248,0,7612,24
0.11441176384687424,0.971497654914856,0.11754500865936279,0.9684478640556335,0,248,0,7612,25
0.10515721142292023,0.971497654914856,0.10494095832109451,0.9684478640556335,0,248,0,7612,26
0.08936037123203278,0.9717203378677368,0.09184620529413223,0.9687023162841797,2,246,0,7612,27
0.1241915225982666,0.970766007900238,0.10163624584674835,0.9684478640556335,0,248,0,7612,28
0.1605611890554428,0.9698435068130493,0.12366194278001785,0.9684478640556335,0,248,0,7612,29
0.11844318360090256,0.971497654914856,0.12600621581077576,0.9684478640556335,0,248,0,7612,30
0.1180201843380928,0.971497654914856,0.12532122433185577,0.9684478640556335,0,248,0,7612,31
0.1251285970211029,0.971497654914856,0.13379274308681488,0.9684478640556335,0,248,0,7612,32
0.10922979563474655,0.9741061329841614,0.11031272262334824,0.9754452705383301,84,164,29,7583,33
0.09480970352888107,0.9772235751152039,0.10271944105625153,0.9721373915672302,118,130,89,7523,34
0.08986135572195053,0.9778279662132263,0.10151177644729614,0.9732824563980103,118,130,80,7532,35
0.08653827011585236,0.9758875370025635,0.10499726235866547,0.9770992398262024,103,145,35,7577,36
0.08575382083654404,0.970766007900238,0.10318512469530106,0.9684478640556335,2,246,0,7612,37
