loss,accuracy,val_loss,val_accuracy,val_TN,val_FP,val_FN,val_TP,epoch
0.14293643832206726,0.9695889949798584,0.14000707864761353,0.9684478640556335,0,248,0,7612,1
0.13066518306732178,0.971497654914856,0.1403035819530487,0.9684478640556335,0,248,0,7612,2
0.1307535618543625,0.971497654914856,0.1429377943277359,0.9684478640556335,0,248,0,7612,3
0.13068407773971558,0.971497654914856,0.13975465297698975,0.9684478640556335,0,248,0,7612,4
0.13013049960136414,0.971497654914856,0.13964028656482697,0.9684478640556335,0,248,0,7612,5
0.12997978925704956,0.971497654914856,0.13951396942138672,0.9684478640556335,0,248,0,7612,6
0.12956508994102478,0.971497654914856,0.13942520320415497,0.9684478640556335,0,248,0,7612,7
0.13014815747737885,0.971497654914856,0.13933056592941284,0.9684478640556335,0,248,0,7612,8
0.12978026270866394,0.971497654914856,0.13964737951755524,0.9684478640556335,0,248,0,7612,9
0.12916116416454315,0.971497654914856,0.13851717114448547,0.9684478640556335,0,248,0,7612,10
0.13128407299518585,0.9715612530708313,0.14216768741607666,0.9684478640556335,0,248,0,7612,11
0.13191810250282288,0.971497654914856,0.13858486711978912,0.9684478640556335,0,248,0,7612,12
0.13169631361961365,0.971497654914856,0.13583941757678986,0.9684478640556335,0,248,0,7612,13
0.13038916885852814,0.971497654914856,0.13741755485534668,0.9684478640556335,0,248,0,7612,14
0.13068705797195435,0.971497654914856,0.14253532886505127,0.9684478640556335,0,248,0,7612,15
0.1303682029247284,0.971497654914856,0.1402825564146042,0.9684478640556335,0,248,0,7612,16
0.13027997314929962,0.971497654914856,0.14031468331813812,0.9684478640556335,0,248,0,7612,17
0.13118915259838104,0.971497654914856,0.14059604704380035,0.9684478640556335,0,248,0,7612,18
0.13091839849948883,0.971497654914856,0.13973546028137207,0.9684478640556335,0,248,0,7612,19
0.13033969700336456,0.971497654914856,0.1392585188150406,0.9684478640556335,0,248,0,7612,20
0.1309247463941574,0.971497654914856,0.14148156344890594,0.9684478640556335,0,248,0,7612,21
0.13112956285476685,0.971497654914856,0.14030037820339203,0.9684478640556335,0,248,0,7612,22
0.13042262196540833,0.971497654914856,0.1405666172504425,0.9684478640556335,0,248,0,7612,23
